"","x"
"1764",0.4785
"1765",0.48
"1766",0.4815
"1767",0.483
"1768",0.4865
"1769",0.4965
"1770",0.4985
"1771",0.5
"1772",0.501
"1773",0.503
"1774",0.517
"1775",0.5045
"1776",0.4295
"1777",0.424
"1778",0.438
"1779",0.414
"1780",0.461
"1781",0.4605
"1782",0.4605
"1783",0.4575
"1784",0.459
"1785",0.453
"1786",0.452
"1787",0.4515
"1788",0.451
"1789",0.4615
"1790",0.4585
"1791",0.458
"1792",0.458
"1793",0.382
"1794",0.383
"1795",0.382
"1796",0.3835
"1797",0.378
"1798",0.3765
"1799",0.3905
"1800",0.3865
"1801",0.35
"1802",0.345
"1803",0.344
"1804",0.3435
"1805",0.3485
"1806",0.4685
"1807",0.47
"1808",0.637
"1809",0.639
"1810",0.659
"1811",0.661
"1812",0.6585
"1813",0.651
"1814",0.4165
"1815",0.641
"1816",0.649
"1817",0.5485
"1818",0.606
"1819",0.373
"1820",0.5825
"1821",0.3525
"1822",0.4985
"1823",0.378
"1824",0.5425
"1825",0.4425
"1826",0.4245
"1827",0.4285
"1828",0.3935
"1829",0.5315
"1830",0.4265
"1831",0.426
"1832",0.4625
"1833",0.4555
"1834",0.4055
"1835",0.486
"1836",0.4535
"1837",0.514
"1838",0.513
"1839",0.5205
"1840",0.517
"1841",0.514
"1842",0.4975
"1843",0.5375
"1844",0.54
"1845",0.539
"1846",0.52
"1847",0.451
"1848",0.452
"1849",0.453
"1850",0.4735
"1851",0.49
"1852",0.4955
"1853",0.5175
"1854",0.284
"1855",0.312
"1856",0.4525
"1857",0.4665
"1858",0.4785
"1859",0.564
"1860",0.583
"1861",0.6315
"1862",0.6315
"1863",0.628
"1864",0.6115
"1865",0.473
"1866",0.471
"1867",0.464
"1868",0.464
"1869",0.4625
"1870",0.4225
"1871",0.419
"1872",0.4045
"1873",0.402
"1874",0.388
"1875",0.3905
"1876",0.3285
"1877",0.337
"1878",0.3335
"1879",0.335
"1880",0.343
"1881",0.362
"1882",0.309
"1883",0.6125
"1884",0.61
"1885",0.609
"1886",0.609
"1887",0.6005
"1888",0.5985
"1889",0.595
"1890",0.385
"1891",0.3925
"1892",0.336
"1893",0.3355
"1894",0.336
"1895",0.3365
"1896",0.331
"1897",0.3055
"1898",0.3355
"1899",0.3365
"1900",0.3345
"1901",0.332
"1902",0.332
"1903",0.325
"1904",0.3255
"1905",0.3265
"1906",0.3955
"1907",0.391
"1908",0.391
"1909",0.364
"1910",0.3705
"1911",0.3265
"1912",0.3125
"1913",0.3595
"1914",0.397
"1915",0.3505
"1916",0.323
"1917",0.314
"1918",0.2955
"1919",0.31
"1920",0.31
"1921",0.3085
"1922",0.325
"1923",0.3295
"1924",0.33
"1925",0.33
"1926",0.3325
"1927",0.3275
"1928",0.2995
"1929",0.3065
"1930",0.339
"1931",0.33
"1932",0.3885
"1933",0.317
"1934",0.3225
"1935",0.4005
"1936",0.318
"1937",0.3185
"1938",0.3195
"1939",0.32
"1940",0.348
"1941",0.3155
"1942",0.3415
"1943",0.354
"1944",0.3005
"1945",0.283
"1946",0.356
"1947",0.3325
"1948",0.3055
"1949",0.3045
"1950",0.304
"1951",0.304
"1952",0.305
"1953",0.305
"1954",0.302
"1955",0.303
"1956",0.317
"1957",0.3525
"1958",0.3205
"1959",0.3375
"1960",0.3555
"1961",0.357
"1962",0.356
"1963",0.3535
"1964",0.353
"1965",0.3655
"1966",0.3645
"1967",0.364
"1968",0.366
"1969",0.366
"1970",0.3505
"1971",0.353
"1972",0.3515
"1973",0.348
"1974",0.348
"1975",0.3495
"1976",0.353
"1977",0.3605
"1978",0.37
"1979",0.375
"1980",0.376
"1981",0.376
"1982",0.373
"1983",0.3705
"1984",0.368
"1985",0.365
"1986",0.3665
"1987",0.3585
"1988",0.346
"1989",0.3635
"1990",0.3685
"1991",0.379
"1992",0.3635
"1993",0.3565
"1994",0.355
"1995",0.3425
"1996",0.3375
"1997",0.3305
"1998",0.303
"1999",0.3275
"2000",0.351
"2001",0.341
"2002",0.352
"2003",0.3535
"2004",0.3555
"2005",0.2995
"2006",0.3025
"2007",0.299
"2008",0.2935
"2009",0.3235
"2010",0.3225
"2011",0.358
"2012",0.2935
"2013",0.365
"2014",0.357
"2015",0.3505
"2016",0.3405
"2017",0.3355
"2018",0.3355
"2019",0.3405
"2020",0.337
"2021",0.3315
"2022",0.334
"2023",0.3315
"2024",0.3295
"2025",0.3285
"2026",0.335
"2027",0.339
"2028",0.3245
"2029",0.321
"2030",0.3265
"2031",0.324
"2032",0.306
"2033",0.553
"2034",0.5665
"2035",0.388
"2036",0.388
"2037",0.3855
"2038",0.3875
"2039",0.4085
"2040",0.4095
"2041",0.4145
"2042",0.419
"2043",0.4185
"2044",0.438
"2045",0.438
"2046",0.3665
"2047",0.3705
"2048",0.467
"2049",0.4705
"2050",0.4725
"2051",0.4665
"2052",0.444
"2053",0.3865
"2054",0.3795
"2055",0.3755
"2056",0.368
"2057",0.3685
"2058",0.369
"2059",0.3765
"2060",0.3765
"2061",0.3695
"2062",0.3695
"2063",0.369
"2064",0.3635
"2065",0.356
"2066",0.411
"2067",0.3355
"2068",0.3495
"2069",0.359
"2070",0.4115
"2071",0.411
"2072",0.419
"2073",0.418
"2074",0.4265
"2075",0.4115
"2076",0.373
"2077",0.364
"2078",0.362
"2079",0.396
"2080",0.397
"2081",0.2895
"2082",0.3445
"2083",0.352
"2084",0.4025
"2085",0.3675
"2086",0.3535
"2087",0.4535
"2088",0.5225
"2089",0.5185
"2090",0.555
"2091",0.5485
"2092",0.5355
"2093",0.545
"2094",0.5275
"2095",0.526
"2096",0.5515
"2097",0.604
"2098",0.5915
"2099",0.53
"2100",0.5455
"2101",0.5445
"2102",0.56
"2103",0.5595
"2104",0.5945
"2105",0.6
"2106",0.556
"2107",0.5315
"2108",0.5865
"2109",0.501
"2110",0.5075
"2111",0.3925
"2112",0.433
"2113",0.434
"2114",0.408
"2115",0.418
"2116",0.421
"2117",0.4325
"2118",0.609
"2119",0.559
"2120",0.5215
"2121",0.537
"2122",0.5345
"2123",0.5885
"2124",0.528
"2125",0.4945
"2126",0.5245
"2127",0.5695
"2128",0.555
"2129",0.457
"2130",0.481
"2131",0.6425
"2132",0.489
"2133",0.397
"2134",0.363
"2135",0.344
"2136",0.39
"2137",0.387
"2138",0.333
"2139",0.3285
"2140",0.3365
"2141",0.3315
"2142",0.404
"2143",0.518
"2144",0.519
"2145",0.5205
"2146",0.521
"2147",0.526
"2148",0.546
"2149",0.569
"2150",0.5655
"2151",0.573
"2152",0.575
"2153",0.5685
"2154",0.569
"2155",0.5465
"2156",0.6115
"2157",0.6115
"2158",0.623
"2159",0.623
"2160",0.6225
"2161",0.629
"2162",0.5715
"2163",0.478
"2164",0.4755
"2165",0.4765
"2166",0.4775
"2167",0.478
"2168",0.532
"2169",0.48
"2170",0.482
"2171",0.4795
"2172",0.479
"2173",0.475
"2174",0.448
"2175",0.415
"2176",0.418
"2177",0.424
"2178",0.423
"2179",0.4205
"2180",0.4195
"2181",0.418
"2182",0.417
"2183",0.419
"2184",0.4265
"2185",0.4275
"2186",0.427
"2187",0.4275
"2188",0.4275
"2189",0.4275
"2190",0.427
"2191",0.4725
"2192",0.476
"2193",0.4835
"2194",0.4735
"2195",0.4745
"2196",0.4695
"2197",0.468
"2198",0.467
"2199",0.4685
"2200",0.4665
"2201",0.465
"2202",0.4665
"2203",0.4665
"2204",0.4515
"2205",0.451
"2206",0.4455
"2207",0.446
"2208",0.4435
"2209",0.42
"2210",0.419
"2211",0.4505
"2212",0.453
"2213",0.453
"2214",0.4575
"2215",0.4585
"2216",0.462
"2217",0.455
"2218",0.4565
"2219",0.457
"2220",0.4555
"2221",0.449
"2222",0.442
"2223",0.4415
"2224",0.4395
"2225",0.6145
"2226",0.5315
"2227",0.5385
"2228",0.586
"2229",0.413
"2230",0.337
"2231",0.3275
"2232",0.3535
"2233",0.4885
"2234",0.4745
"2235",0.439
"2236",0.439
"2237",0.44
"2238",0.3995
"2239",0.405
"2240",0.4125
"2241",0.411
"2242",0.399
"2243",0.417
"2244",0.417
"2245",0.426
"2246",0.428
"2247",0.413
"2248",0.391
"2249",0.384
"2250",0.455
"2251",0.465
"2252",0.456
"2253",0.4625
"2254",0.462
"2255",0.4605
"2256",0.4585
"2257",0.464
"2258",0.4695
"2259",0.466
"2260",0.457
"2261",0.4765
"2262",0.423
"2263",0.417
"2264",0.4155
"2265",0.416
"2266",0.4145
"2267",0.4165
"2268",0.419
"2269",0.4175
"2270",0.4075
"2271",0.4125
"2272",0.398
"2273",0.395
"2274",0.3875
"2275",0.387
"2276",0.3815
"2277",0.363
"2278",0.3615
"2279",0.331
"2280",0.3295
"2281",0.363
"2282",0.3775
"2283",0.3785
"2284",0.363
"2285",0.4195
"2286",0.343
"2287",0.3615
"2288",0.3615
"2289",0.3495
"2290",0.349
"2291",0.348
"2292",0.353
"2293",0.3545
"2294",0.3365
"2295",0.3375
"2296",0.3395
"2297",0.345
"2298",0.374
"2299",0.3755
"2300",0.4115
"2301",0.413
"2302",0.4125
"2303",0.4125
"2304",0.3635
"2305",0.36
"2306",0.362
"2307",0.345
"2308",0.395
"2309",0.395
"2310",0.401
"2311",0.402
"2312",0.401
"2313",0.428
"2314",0.445
"2315",0.4395
"2316",0.4395
"2317",0.409
"2318",0.372
"2319",0.365
"2320",0.362
"2321",0.3595
"2322",0.377
"2323",0.324
"2324",0.3235
"2325",0.3205
"2326",0.3215
"2327",0.3185
"2328",0.3195
"2329",0.318
"2330",0.3155
"2331",0.3745
"2332",0.349
"2333",0.3505
"2334",0.3755
"2335",0.3845
"2336",0.314
"2337",0.3555
"2338",0.3585
"2339",0.373
"2340",0.374
"2341",0.3685
"2342",0.368
"2343",0.3745
"2344",0.374
"2345",0.371
"2346",0.36
"2347",0.3565
"2348",0.361
"2349",0.387
"2350",0.383
"2351",0.382
"2352",0.33
"2353",0.348
"2354",0.2825
"2355",0.2845
"2356",0.284
"2357",0.35
"2358",0.3365
"2359",0.3825
"2360",0.334
"2361",0.327
"2362",0.3395
"2363",0.3385
"2364",0.3385
"2365",0.3675
"2366",0.371
"2367",0.37
"2368",0.3675
"2369",0.3065
"2370",0.317
"2371",0.3195
"2372",0.3445
"2373",0.3465
"2374",0.346
"2375",0.345
"2376",0.3455
"2377",0.3465
"2378",0.3445
"2379",0.345
"2380",0.3735
"2381",0.37
"2382",0.3605
"2383",0.362
"2384",0.3595
"2385",0.375
"2386",0.3785
"2387",0.334
"2388",0.344
"2389",0.3435
"2390",0.401
"2391",0.401
"2392",0.4045
"2393",0.4065
"2394",0.379
"2395",0.3995
"2396",0.401
"2397",0.402
"2398",0.402
"2399",0.4025
"2400",0.4005
"2401",0.395
"2402",0.3945
"2403",0.3905
"2404",0.335
"2405",0.335
"2406",0.334
"2407",0.357
"2408",0.3495
"2409",0.341
"2410",0.3405
"2411",0.3445
"2412",0.3385
"2413",0.34
"2414",0.326
"2415",0.343
"2416",0.2885
"2417",0.2885
"2418",0.2875
"2419",0.397
"2420",0.39
"2421",0.384
"2422",0.3835
"2423",0.3835
"2424",0.3825
"2425",0.383
"2426",0.374
"2427",0.3725
"2428",0.353
"2429",0.3485
"2430",0.337
"2431",0.337
"2432",0.3405
"2433",0.3965
"2434",0.398
"2435",0.3985
"2436",0.4365
"2437",0.432
"2438",0.488
"2439",0.4875
"2440",0.4115
"2441",0.4225
"2442",0.4215
"2443",0.3855
"2444",0.3855
"2445",0.4535
"2446",0.452
"2447",0.4495
"2448",0.5865
"2449",0.6005
"2450",0.6015
"2451",0.6585
"2452",0.7085
"2453",0.297
"2454",0.327
"2455",0.322
"2456",0.3865
"2457",0.333
"2458",0.365
"2459",0.418
"2460",0.404
"2461",0.3285
"2462",0.3125
"2463",0.372
"2464",0.348
"2465",0.3175
"2466",0.42
"2467",0.426
"2468",0.408
"2469",0.3905
"2470",0.505
"2471",0.4265
"2472",0.514
"2473",0.5755
"2474",0.568
"2475",0.6105
"2476",0.6375
"2477",0.642
"2478",0.6105
"2479",0.6195
"2480",0.615
"2481",0.587
"2482",0.5685
"2483",0.6395
"2484",0.685
"2485",0.6905
"2486",0.7025
"2487",0.723
"2488",0.727
"2489",0.732
"2490",0.7445
"2491",0.737
"2492",0.734
"2493",0.7295
"2494",0.6275
"2495",0.575
"2496",0.5785
"2497",0.5945
"2498",0.6255
"2499",0.6735
"2500",0.673
"2501",0.6705
"2502",0.6715
"2503",0.3355
"2504",0.5445
"2505",0.566
"2506",0.3735
"2507",0.433
"2508",0.4325
"2509",0.4335
"2510",0.4535
"2511",0.3585
"2512",0.363
"2513",0.5825
"2514",0.6545
"2515",0.6835
"2516",0.446
"2517",0.3975
"2518",0.389
"2519",0.3525
"2520",0.4285
"2521",0.4035
"2522",0.3715
"2523",0.41
"2524",0.332
"2525",0.394
"2526",0.3705
"2527",0.374
"2528",0.346
"2529",0.2545
"2530",0.2605
"2531",0.33
"2532",0.3325
"2533",0.3345
"2534",0.3055
"2535",0.3875
"2536",0.4075
"2537",0.3255
"2538",0.331
"2539",0.331
"2540",0.2995
"2541",0.2625
"2542",0.352
"2543",0.3955
"2544",0.361
"2545",0.3735
"2546",0.3625
"2547",0.381
"2548",0.3755
"2549",0.374
"2550",0.3945
"2551",0.4865
"2552",0.495
"2553",0.5355
"2554",0.4565
"2555",0.598
"2556",0.415
"2557",0.3375
"2558",0.337
"2559",0.397
"2560",0.451
"2561",0.447
"2562",0.4205
"2563",0.441
"2564",0.3435
"2565",0.35
"2566",0.3605
"2567",0.437
"2568",0.5965
"2569",0.601
"2570",0.6855
"2571",0.3895
"2572",0.3065
"2573",0.307
"2574",0.318
"2575",0.3385
"2576",0.339
"2577",0.339
"2578",0.353
"2579",0.3535
"2580",0.355
"2581",0.354
"2582",0.353
"2583",0.39
"2584",0.3915
"2585",0.391
"2586",0.3965
"2587",0.388
"2588",0.4205
"2589",0.4315
"2590",0.4325
"2591",0.4335
"2592",0.3055
"2593",0.3075
"2594",0.355
"2595",0.353
"2596",0.353
"2597",0.3525
"2598",0.348
"2599",0.328
"2600",0.326
"2601",0.326
"2602",0.3275
"2603",0.3365
"2604",0.339
"2605",0.34
"2606",0.294
"2607",0.2985
"2608",0.298
"2609",0.3945
"2610",0.3915
"2611",0.3775
"2612",0.3725
"2613",0.3535
"2614",0.4155
"2615",0.3665
"2616",0.3565
"2617",0.356
"2618",0.308
"2619",0.3065
"2620",0.408
"2621",0.3255
"2622",0.504
"2623",0.524
"2624",0.526
"2625",0.5755
"2626",0.556
"2627",0.5085
"2628",0.378
"2629",0.404
"2630",0.3965
"2631",0.3965
"2632",0.351
"2633",0.353
"2634",0.357
"2635",0.484
"2636",0.744
"2637",0.694
"2638",0.6775
"2639",0.566
"2640",0.5395
"2641",0.4265
"2642",0.462
"2643",0.4675
"2644",0.462
"2645",0.4605
"2646",0.6905
"2647",0.7
"2648",0.681
"2649",0.5305
"2650",0.541
"2651",0.5605
"2652",0.6015
"2653",0.5485
"2654",0.6105
"2655",0.6095
"2656",0.611
"2657",0.54
"2658",0.5345
"2659",0.5125
"2660",0.5105
"2661",0.5715
"2662",0.6035
"2663",0.645
"2664",0.4875
"2665",0.54
"2666",0.344
"2667",0.5885
"2668",0.5925
"2669",0.537
"2670",0.478
"2671",0.4555
"2672",0.6075
"2673",0.6365
"2674",0.566
"2675",0.55
"2676",0.543
"2677",0.592
"2678",0.587
"2679",0.43
"2680",0.3835
"2681",0.366
"2682",0.4965
"2683",0.301
"2684",0.407
"2685",0.5055
"2686",0.435
"2687",0.4355
"2688",0.426
"2689",0.461
"2690",0.4685
"2691",0.481
"2692",0.4515
"2693",0.4485
"2694",0.6055
"2695",0.5115
"2696",0.3305
"2697",0.3785
"2698",0.2945
"2699",0.355
"2700",0.381
"2701",0.356
"2702",0.353
"2703",0.364
"2704",0.7235
"2705",0.6985
"2706",0.4975
"2707",0.522
"2708",0.5315
"2709",0.5315
"2710",0.3555
"2711",0.372
"2712",0.3425
"2713",0.456
"2714",0.28
"2715",0.3705
"2716",0.285
"2717",0.5
"2718",0.5075
"2719",0.371
"2720",0.359
"2721",0.3665
"2722",0.3675
"2723",0.42
"2724",0.401
"2725",0.385
"2726",0.3865
"2727",0.3695
"2728",0.3865
"2729",0.401
"2730",0.437
"2731",0.4355
"2732",0.432
"2733",0.426
"2734",0.4225
"2735",0.424
"2736",0.4225
"2737",0.418
"2738",0.3965
"2739",0.4025
"2740",0.423
"2741",0.431
"2742",0.4335
"2743",0.388
"2744",0.376
"2745",0.3655
"2746",0.3625
"2747",0.362
"2748",0.332
"2749",0.333
"2750",0.3335
"2751",0.3355
"2752",0.3365
"2753",0.3595
"2754",0.433
"2755",0.443
"2756",0.447
"2757",0.448
"2758",0.4415
"2759",0.441
"2760",0.4425
"2761",0.437
"2762",0.43
"2763",0.416
"2764",0.4125
"2765",0.4
"2766",0.3925
"2767",0.4315
"2768",0.4385
"2769",0.433
"2770",0.4085
"2771",0.4115
"2772",0.415
"2773",0.5
"2774",0.468
"2775",0.478
"2776",0.4805
"2777",0.4775
"2778",0.409
"2779",0.408
"2780",0.379
"2781",0.378
"2782",0.422
"2783",0.4275
"2784",0.4335
"2785",0.4575
"2786",0.444
"2787",0.409
"2788",0.3985
"2789",0.4325
"2790",0.443
"2791",0.434
"2792",0.435
"2793",0.454
"2794",0.4955
"2795",0.4445
"2796",0.687
"2797",0.686
"2798",0.4565
"2799",0.582
"2800",0.577
"2801",0.6035
"2802",0.69
"2803",0.6645
"2804",0.6595
"2805",0.547
"2806",0.5505
"2807",0.614
"2808",0.609
"2809",0.493
"2810",0.532
"2811",0.532
"2812",0.424
"2813",0.525
"2814",0.5305
"2815",0.486
"2816",0.4855
"2817",0.484
"2818",0.482
"2819",0.487
"2820",0.5015
"2821",0.46
"2822",0.421
"2823",0.3805
"2824",0.418
"2825",0.4215
"2826",0.356
"2827",0.379
"2828",0.3465
"2829",0.406
"2830",0.314
"2831",0.408
"2832",0.4055
"2833",0.3595
"2834",0.399
"2835",0.4035
"2836",0.362
"2837",0.594
"2838",0.5415
"2839",0.556
"2840",0.619
"2841",0.622
"2842",0.602
"2843",0.579
"2844",0.6285
"2845",0.6
"2846",0.627
"2847",0.629
"2848",0.681
"2849",0.6285
"2850",0.625
"2851",0.6195
"2852",0.641
"2853",0.64
"2854",0.641
"2855",0.629
"2856",0.6215
"2857",0.6135
"2858",0.614
"2859",0.523
"2860",0.525
"2861",0.537
"2862",0.582
"2863",0.56
"2864",0.519
"2865",0.5385
"2866",0.5395
"2867",0.5455
"2868",0.5465
"2869",0.55
"2870",0.5235
"2871",0.562
"2872",0.436
"2873",0.4775
"2874",0.512
"2875",0.5235
"2876",0.417
"2877",0.4425
"2878",0.469
"2879",0.607
"2880",0.624
"2881",0.582
"2882",0.576
"2883",0.578
"2884",0.5685
"2885",0.566
"2886",0.566
"2887",0.5775
"2888",0.5795
"2889",0.5775
"2890",0.565
"2891",0.5665
"2892",0.562
"2893",0.514
"2894",0.5175
"2895",0.4635
"2896",0.468
"2897",0.489
"2898",0.405
"2899",0.468
"2900",0.4675
"2901",0.4685
"2902",0.4535
"2903",0.459
"2904",0.4585
"2905",0.459
"2906",0.4615
"2907",0.4615
"2908",0.418
"2909",0.399
"2910",0.6755
"2911",0.665
"2912",0.6675
"2913",0.6935
"2914",0.684
"2915",0.658
"2916",0.655
"2917",0.647
"2918",0.6475
"2919",0.647
"2920",0.6435
"2921",0.6205
"2922",0.6165
"2923",0.3395
"2924",0.3455
"2925",0.3455
"2926",0.3455
"2927",0.346
"2928",0.3465
"2929",0.347
"2930",0.348
"2931",0.3495
"2932",0.409
"2933",0.4105
"2934",0.4275
"2935",0.423
"2936",0.42
"2937",0.416
"2938",0.409
"2939",0.409
"2940",0.409
"2941",0.408
"2942",0.411
"2943",0.414
"2944",0.4105
"2945",0.4075
"2946",0.405
"2947",0.402
"2948",0.4005
"2949",0.292
"2950",0.2925
"2951",0.2915
"2952",0.291
"2953",0.2825
"2954",0.282
"2955",0.2835
"2956",0.2835
"2957",0.281
"2958",0.281
"2959",0.2805
"2960",0.2815
"2961",0.277
"2962",0.2765
"2963",0.319
"2964",0.3275
"2965",0.3305
"2966",0.331
"2967",0.424
"2968",0.4235
"2969",0.4205
"2970",0.4265
"2971",0.428
"2972",0.43
"2973",0.4295
"2974",0.428
"2975",0.3815
"2976",0.382
"2977",0.3805
"2978",0.3815
"2979",0.379
"2980",0.383
"2981",0.383
"2982",0.3835
"2983",0.385
"2984",0.3895
"2985",0.391
"2986",0.326
"2987",0.323
"2988",0.323
"2989",0.324
"2990",0.324
"2991",0.3255
"2992",0.327
"2993",0.3325
"2994",0.329
"2995",0.328
"2996",0.33
"2997",0.329
"2998",0.329
"2999",0.328
"3000",0.3285
"3001",0.328
"3002",0.3255
"3003",0.3235
"3004",0.3235
"3005",0.3295
"3006",0.3305
"3007",0.331
"3008",0.33
"3009",0.3325
"3010",0.3325
"3011",0.334
"3012",0.335
"3013",0.335
"3014",0.3355
"3015",0.305
"3016",0.2945
"3017",0.294
"3018",0.2945
"3019",0.367
"3020",0.3685
"3021",0.3725
"3022",0.3735
"3023",0.372
"3024",0.459
"3025",0.463
"3026",0.46
"3027",0.461
"3028",0.4605
"3029",0.4615
"3030",0.396
"3031",0.3955
"3032",0.3965
"3033",0.395
"3034",0.3965
"3035",0.3975
"3036",0.3325
"3037",0.324
"3038",0.326
"3039",0.322
"3040",0.3125
"3041",0.4855
"3042",0.331
"3043",0.454
"3044",0.4525
"3045",0.4535
"3046",0.4505
"3047",0.4365
"3048",0.437
"3049",0.4355
"3050",0.435
"3051",0.4325
"3052",0.4225
"3053",0.43
"3054",0.4245
"3055",0.424
"3056",0.417
"3057",0.417
"3058",0.416
"3059",0.416
"3060",0.613
"3061",0.654
"3062",0.653
"3063",0.655
"3064",0.658
"3065",0.67
"3066",0.6715
"3067",0.682
"3068",0.682
"3069",0.6865
"3070",0.6855
"3071",0.6825
"3072",0.687
"3073",0.6875
"3074",0.688
"3075",0.6855
"3076",0.6865
"3077",0.6795
"3078",0.6805
"3079",0.6815
"3080",0.681
"3081",0.678
"3082",0.499
"3083",0.4795
"3084",0.3345
"3085",0.335
"3086",0.334
"3087",0.4405
"3088",0.3235
"3089",0.304
"3090",0.375
"3091",0.3265
"3092",0.4105
"3093",0.4375
"3094",0.6035
"3095",0.4325
"3096",0.4565
"3097",0.56
"3098",0.571
"3099",0.354
"3100",0.3075
"3101",0.305
"3102",0.5035
"3103",0.4045
"3104",0.4075
"3105",0.3655
"3106",0.411
"3107",0.4205
"3108",0.45
"3109",0.357
"3110",0.372
"3111",0.377
"3112",0.373
"3113",0.384
"3114",0.383
"3115",0.3695
"3116",0.37
"3117",0.37
"3118",0.371
"3119",0.3655
"3120",0.366
"3121",0.3665
"3122",0.3745
"3123",0.34
"3124",0.32
"3125",0.308
"3126",0.666
"3127",0.6685
"3128",0.671
"3129",0.675
"3130",0.6785
"3131",0.6845
"3132",0.6825
"3133",0.657
"3134",0.647
"3135",0.647
"3136",0.646
"3137",0.6455
"3138",0.526
"3139",0.335
"3140",0.4425
"3141",0.4415
"3142",0.48
"3143",0.412
"3144",0.519
"3145",0.501
"3146",0.5665
"3147",0.5715
"3148",0.558
"3149",0.588
"3150",0.601
"3151",0.353
"3152",0.353
"3153",0.3575
"3154",0.3785
"3155",0.38
"3156",0.401
"3157",0.402
"3158",0.3965
"3159",0.3235
"3160",0.3195
"3161",0.382
"3162",0.3905
"3163",0.621
"3164",0.6195
"3165",0.6185
"3166",0.6225
"3167",0.6255
"3168",0.6245
"3169",0.624
"3170",0.622
"3171",0.6195
"3172",0.618
"3173",0.618
"3174",0.618
"3175",0.617
"3176",0.6155
"3177",0.6195
"3178",0.6175
"3179",0.6175
"3180",0.396
"3181",0.4
"3182",0.3995
"3183",0.402
"3184",0.4015
"3185",0.4015
"3186",0.4
"3187",0.401
"3188",0.403
"3189",0.4045
"3190",0.406
"3191",0.405
"3192",0.4065
"3193",0.407
"3194",0.407
"3195",0.416
"3196",0.414
"3197",0.4125
"3198",0.413
"3199",0.4115
"3200",0.4095
"3201",0.406
"3202",0.4045
"3203",0.4035
"3204",0.3975
"3205",0.3985
"3206",0.399
"3207",0.3985
"3208",0.392
"3209",0.3865
"3210",0.3825
"3211",0.378
"3212",0.3775
"3213",0.374
"3214",0.372
"3215",0.3705
"3216",0.3645
"3217",0.3595
"3218",0.3615
"3219",0.3675
"3220",0.3725
"3221",0.3725
"3222",0.3725
"3223",0.3725
"3224",0.3725
"3225",0.3715
"3226",0.379
"3227",0.3795
"3228",0.3795
"3229",0.3745
"3230",0.375
"3231",0.375
"3232",0.3785
"3233",0.379
"3234",0.3785
"3235",0.3795
"3236",0.382
"3237",0.389
"3238",0.388
"3239",0.384
"3240",0.3835
"3241",0.3835
"3242",0.377
"3243",0.377
"3244",0.3785
"3245",0.379
"3246",0.379
"3247",0.378
"3248",0.375
"3249",0.375
"3250",0.375
"3251",0.3775
"3252",0.3805
"3253",0.3825
"3254",0.384
"3255",0.3835
"3256",0.384
"3257",0.384
"3258",0.384
"3259",0.3855
"3260",0.3875
"3261",0.3885
"3262",0.3885
"3263",0.388
"3264",0.3875
"3265",0.3875
"3266",0.387
"3267",0.3875
"3268",0.3705
"3269",0.37
"3270",0.3695
"3271",0.359
"3272",0.3575
"3273",0.3555
"3274",0.347
"3275",0.346
"3276",0.3425
"3277",0.4315
"3278",0.432
"3279",0.433
"3280",0.442
"3281",0.4395
"3282",0.437
"3283",0.4375
"3284",0.4375
"3285",0.4375
"3286",0.4375
"3287",0.4375
"3288",0.4335
"3289",0.314
"3290",0.3135
"3291",0.3135
"3292",0.311
"3293",0.3115
"3294",0.3105
"3295",0.313
"3296",0.3265
"3297",0.328
"3298",0.3285
"3299",0.33
"3300",0.3295
"3301",0.33
"3302",0.3295
"3303",0.3325
"3304",0.335
"3305",0.333
"3306",0.337
"3307",0.3395
"3308",0.3385
"3309",0.3425
"3310",0.343
"3311",0.345
"3312",0.3485
"3313",0.3505
"3314",0.3515
"3315",0.355
"3316",0.3605
"3317",0.3665
"3318",0.37
"3319",0.3645
"3320",0.363
"3321",0.3635
"3322",0.3635
"3323",0.3635
"3324",0.363
"3325",0.3625
"3326",0.362
"3327",0.3575
"3328",0.3575
"3329",0.358
"3330",0.358
"3331",0.358
"3332",0.3595
"3333",0.36
"3334",0.358
"3335",0.359
"3336",0.3575
"3337",0.356
"3338",0.385
"3339",0.3825
"3340",0.381
"3341",0.381
"3342",0.3805
"3343",0.381
"3344",0.381
"3345",0.3765
"3346",0.375
"3347",0.3765
"3348",0.3645
"3349",0.3625
"3350",0.362
"3351",0.3595
"3352",0.359
"3353",0.3595
"3354",0.3595
"3355",0.355
"3356",0.352
"3357",0.3515
"3358",0.351
"3359",0.3505
"3360",0.3825
"3361",0.3825
"3362",0.3845
"3363",0.3865
"3364",0.386
"3365",0.3845
"3366",0.3845
"3367",0.3845
"3368",0.3865
"3369",0.387
"3370",0.3875
"3371",0.389
"3372",0.391
"3373",0.3905
"3374",0.3885
"3375",0.3825
"3376",0.385
"3377",0.3875
"3378",0.39
"3379",0.3905
"3380",0.392
"3381",0.393
"3382",0.393
"3383",0.3935
"3384",0.4005
"3385",0.4005
"3386",0.4115
"3387",0.4125
"3388",0.412
"3389",0.4035
"3390",0.4015
"3391",0.401
"3392",0.4025
"3393",0.4065
"3394",0.4205
"3395",0.3705
"3396",0.369
"3397",0.3595
"3398",0.355
"3399",0.354
"3400",0.347
"3401",0.3495
"3402",0.3485
"3403",0.347
"3404",0.3465
"3405",0.3435
"3406",0.345
"3407",0.3385
"3408",0.3335
"3409",0.3335
"3410",0.3295
